Hour,Minute,Second,Milliseconds,Day,Month,Year,Latitude,Longitude,Speed,Angle,Altitude,Thermo1,Thermo2,Thermo3,Thermo4,Pressure,Squeal
13,23,39,609,10,4,17,37.54457,-77.45440,25.56,42.10,90.77,249.36,4.20,-131.53,-141.86,5.49,0,
13,23,39,796,10,4,17,37.54457,-77.45438,25.54,42.20,89.94,249.42,-3.98,-130.27,-141.97,5.73,0,
13,23,40,0,10,4,17,37.54457,-77.45436,25.54,42.00,91.06,249.03,0.96,-130.54,-141.86,6.82,0,
13,23,40,187,10,4,17,37.54457,-77.45433,25.54,42.20,91.06,249.03,0.85,-130.54,-141.80,6.11,0,
13,23,40,406,10,4,17,37.54457,-77.45431,25.54,42.20,91.06,249.09,-31.17,-130.38,-141.75,5.35,0,
13,23,40,609,10,4,17,37.54457,-77.45428,25.32,42.20,91.07,248.76,-5.90,-130.49,-141.03,7.44,0,
13,23,40,796,10,4,17,37.54457,-77.45426,25.41,42.30,90.72,249.03,-7.99,-130.05,-141.36,6.44,0,
13,23,40,984,10,4,17,37.54456,-77.45423,25.35,42.30,90.47,248.43,-248.70,-129.83,-141.75,5.44,0,
13,23,41,203,10,4,17,37.54456,-77.45421,25.58,42.30,90.67,248.32,-247.60,-130.21,-141.31,6.20,0,
13,23,41,406,10,4,17,37.54456,-77.45418,25.58,42.30,90.67,248.32,-239.69,-130.21,-141.31,6.25,0,
13,23,41,609,10,4,17,37.54456,-77.45415,25.89,42.30,91.24,249.14,-6.07,-129.94,-140.76,5.63,0,
13,23,41,796,10,4,17,37.54456,-77.45413,26.09,42.30,90.75,248.87,-201.84,-129.99,-141.09,7.02,0,
13,23,42,0,10,4,17,37.54456,-77.45410,26.16,42.40,90.57,248.76,-221.51,-129.55,-140.76,3.96,0,
13,23,42,203,10,4,17,37.54456,-77.45407,26.16,42.40,90.57,248.76,-221.56,-129.55,-140.76,3.73,0,
13,23,42,406,10,4,17,37.54456,-77.45405,26.51,42.40,88.91,248.82,-0.08,-129.83,-140.98,6.01,0,
13,23,42,593,10,4,17,37.54456,-77.45402,26.23,42.40,89.62,248.76,-247.99,-129.28,-140.76,6.06,0,
13,23,42,796,10,4,17,37.54456,-77.45399,26.52,42.40,89.46,247.99,-248.26,-129.11,-140.87,6.11,0,
13,23,43,0,10,4,17,37.54456,-77.45397,26.55,42.40,89.39,247.94,-0.14,-128.84,-140.76,6.87,0,
13,23,43,203,10,4,17,37.54456,-77.45394,26.55,42.40,89.39,247.88,-0.14,-128.89,-140.76,7.44,0,
13,23,43,390,10,4,17,37.54457,-77.45391,26.84,42.40,88.85,248.27,-249.25,-128.95,-141.09,5.78,0,
13,23,43,609,10,4,17,37.54457,-77.45388,26.84,42.40,88.85,247.94,-248.81,-128.95,-140.60,6.01,0,
13,23,43,796,10,4,17,37.54457,-77.45385,27.07,42.40,88.79,248.16,-1.18,-128.24,-140.38,4.15,0,
13,23,44,0,10,4,17,37.54457,-77.45383,27.07,42.40,88.95,248.54,-130.49,-128.51,-140.27,7.35,0,
13,23,44,187,10,4,17,37.54457,-77.45379,27.07,42.30,88.95,248.65,-129.61,-128.51,-140.32,7.59,0,
13,23,44,406,10,4,17,37.54457,-77.45377,27.00,42.40,89.19,247.61,1.24,-128.40,-140.10,6.44,0,
13,23,44,609,10,4,17,37.54457,-77.45374,27.01,42.40,89.46,248.21,2.89,-128.40,-140.38,6.49,0,
13,23,44,796,10,4,17,37.54457,-77.45372,27.01,42.40,89.50,247.55,-2.55,-128.13,-140.38,5.92,0,
13,23,44,984,10,4,17,37.54456,-77.45368,27.27,42.40,90.01,247.33,2.61,-128.02,-139.88,4.77,0,
13,23,45,203,10,4,17,37.54456,-77.45365,27.45,42.40,90.36,247.72,5.25,-128.24,-140.21,6.97,0,
13,23,45,406,10,4,17,37.54456,-77.45362,27.45,42.40,90.36,247.61,5.19,-128.18,-140.27,7.21,0,
13,23,45,609,10,4,17,37.54456,-77.45360,27.52,42.30,90.99,246.89,5.41,-127.80,-140.43,5.78,0,
13,23,45,796,10,4,17,37.54456,-77.45358,27.53,42.30,91.14,246.78,-2.11,-127.96,-139.61,7.68,0,
13,23,46,0,10,4,17,37.54456,-77.45354,27.54,42.40,91.42,246.78,-1.23,-127.80,-139.55,6.40,0,
13,23,46,203,10,4,17,37.54455,-77.45352,27.54,42.40,91.42,246.78,-1.12,-127.85,-139.61,6.97,0,
13,23,46,406,10,4,17,37.54456,-77.45349,27.49,42.40,92.68,247.17,-93.41,-127.96,-140.16,6.16,0,
13,23,46,593,10,4,17,37.54456,-77.45346,27.14,42.40,91.15,247.22,-245.90,-127.52,-139.88,5.97,0,
13,23,46,796,10,4,17,37.54456,-77.45344,27.14,42.50,91.15,247.39,-60.89,-127.36,-139.83,7.87,0,
13,23,47,0,10,4,17,37.54456,-77.45340,27.04,42.60,90.67,247.22,-4.91,-127.85,-139.99,6.40,0,
13,23,47,203,10,4,17,37.54456,-77.45338,27.04,42.60,90.67,247.06,-4.69,-127.91,-139.94,6.78,0,
13,23,47,390,10,4,17,37.54455,-77.45336,26.94,42.80,90.42,247.00,4.64,-127.25,-139.88,6.30,0,
13,23,47,609,10,4,17,37.54455,-77.45333,26.91,42.80,90.80,246.84,3.33,-127.69,-139.55,3.77,0,
13,23,47,796,10,4,17,37.54455,-77.45330,26.89,42.90,90.88,247.39,4.26,-127.19,-139.94,6.54,0,
13,23,48,0,10,4,17,37.54455,-77.45326,26.91,42.90,91.02,246.67,4.86,-127.14,-139.77,7.40,0,
13,23,48,187,10,4,17,37.54455,-77.45324,26.91,42.90,91.02,246.78,4.81,-127.08,-139.77,7.25,0,
13,23,48,406,10,4,17,37.54455,-77.45322,26.98,42.90,90.83,246.84,-0.24,-126.70,-139.83,7.59,0,
13,23,48,609,10,4,17,37.54455,-77.45318,27.00,43.10,90.55,247.17,2.39,-127.30,-139.66,6.25,0,
13,23,48,796,10,4,17,37.54455,-77.45316,27.00,43.20,90.57,247.11,1.18,-126.75,-139.77,7.40,0,
13,23,48,984,10,4,17,37.54455,-77.45313,26.97,43.20,90.64,246.84,-70.06,-126.97,-139.55,6.68,0,
13,23,49,203,10,4,17,37.54455,-77.45310,26.69,43.20,89.98,247.11,-133.12,-126.81,-139.17,6.01,0,
13,23,49,406,10,4,17,37.54455,-77.45307,26.69,43.30,89.98,246.89,-128.51,-126.75,-139.11,5.87,0,
13,23,49,609,10,4,17,37.54455,-77.45304,26.73,43.50,90.29,246.56,-14.09,-126.48,-139.61,7.97,0,
13,23,49,796,10,4,17,37.54455,-77.45301,26.75,43.70,90.41,246.95,-245.73,-126.42,-139.17,7.21,0,
13,23,50,0,10,4,17,37.54454,-77.45299,26.75,43.80,90.41,246.12,-61.11,-126.20,-139.22,5.92,0,
13,23,50,203,10,4,17,37.54454,-77.45297,26.75,43.90,90.41,246.07,-53.86,-126.20,-139.28,5.87,0,
13,23,50,406,10,4,17,37.54454,-77.45293,26.75,44.00,90.64,247.22,-244.03,-126.04,-139.44,6.73,0,
13,23,50,593,10,4,17,37.54454,-77.45291,26.71,44.00,90.59,246.73,-206.68,-126.31,-139.17,3.68,0,
13,23,50,796,10,4,17,37.54454,-77.45288,26.47,44.00,90.62,246.62,-245.73,-126.26,-139.28,7.78,0,
13,23,51,0,10,4,17,37.54454,-77.45285,26.23,44.00,90.72,246.78,-246.45,-126.26,-138.78,4.63,0,
13,23,51,203,10,4,17,37.54454,-77.45283,26.23,44.00,90.72,246.84,-246.50,-126.15,-138.89,4.96,0,
13,23,51,390,10,4,17,37.54454,-77.45279,25.66,44.20,90.78,246.56,-165.70,-125.65,-138.67,5.35,0,
13,23,51,609,10,4,17,37.54454,-77.45277,25.47,44.30,90.78,246.01,-4.69,-125.98,-138.45,7.02,0,
13,23,51,796,10,4,17,37.54454,-77.45274,25.41,44.40,90.79,246.45,-245.24,-125.87,-138.89,6.16,0,
13,23,52,0,10,4,17,37.54454,-77.45272,25.17,44.70,90.61,246.34,-245.79,-125.87,-138.67,5.68,0,
13,23,52,187,10,4,17,37.54454,-77.45269,25.17,44.80,90.61,246.29,-239.03,-125.87,-138.62,5.82,0,
13,23,52,406,10,4,17,37.54454,-77.45266,24.61,45.00,89.69,246.34,-7.72,-125.76,-138.62,7.78,0,
13,23,52,609,10,4,17,37.54454,-77.45264,24.38,45.20,90.08,246.34,-0.35,-125.71,-138.78,6.44,0,
13,23,52,796,10,4,17,37.54454,-77.45262,24.37,45.40,90.66,245.57,-24.14,-125.98,-138.51,5.63,0,
13,23,52,984,10,4,17,37.54454,-77.45259,24.38,45.50,90.68,246.12,-30.46,-125.87,-138.29,7.30,0,
13,23,53,203,10,4,17,37.54454,-77.45256,24.38,45.70,90.68,245.79,-22.38,-125.54,-138.18,6.06,0,
13,23,53,406,10,4,17,37.54454,-77.45253,24.38,45.90,90.68,245.79,-22.82,-125.54,-138.18,6.11,0,
13,23,53,609,10,4,17,37.54454,-77.45251,24.30,46.10,91.01,245.74,-40.07,-125.27,-138.23,5.30,0,
13,23,53,796,10,4,17,37.54454,-77.45249,23.89,46.10,90.72,245.35,-247.38,-125.60,-138.56,6.68,0,
13,23,54,0,10,4,17,37.54454,-77.45246,23.43,46.10,90.63,245.68,-1.51,-125.54,-137.90,6.30,0,
13,23,54,203,10,4,17,37.54454,-77.45244,23.43,46.10,90.63,245.57,-3.76,-125.65,-138.01,5.44,0,
13,23,54,406,10,4,17,37.54454,-77.45242,22.79,45.90,91.20,245.90,-186.90,-125.10,-137.74,7.06,0,
13,23,54,593,10,4,17,37.54454,-77.45240,23.12,46.00,91.17,245.63,-69.51,-125.21,-138.45,6.06,0,
13,23,54,796,10,4,17,37.54454,-77.45237,23.15,46.00,90.50,245.57,-9.97,-124.99,-138.18,7.44,0,
13,23,55,0,10,4,17,37.54454,-77.45235,23.16,45.90,91.14,245.41,-5.96,-125.38,-137.63,7.83,0,
13,23,55,203,10,4,17,37.54454,-77.45232,23.16,45.90,91.14,245.46,-6.18,-125.38,-137.63,8.11,0,
13,23,55,390,10,4,17,37.54454,-77.45230,22.97,45.90,90.66,245.35,-11.84,-124.61,-137.68,4.34,0,
13,23,55,609,10,4,17,37.54454,-77.45228,23.02,45.90,90.76,245.35,-87.70,-124.99,-137.90,7.35,0,
13,23,55,796,10,4,17,37.54454,-77.45226,22.99,46.00,90.66,245.41,-37.54,-124.77,-138.01,5.68,0,
13,23,56,0,10,4,17,37.54454,-77.45223,23.08,45.90,90.10,245.79,0.63,-124.34,-137.85,5.97,0,
13,23,56,187,10,4,17,37.54454,-77.45222,23.08,45.90,90.10,245.68,-14.64,-124.34,-137.79,5.44,0,
13,23,56,406,10,4,17,37.54455,-77.45219,23.08,45.90,90.10,245.85,-176.85,-124.39,-137.79,5.68,0,
13,23,56,609,10,4,17,37.54455,-77.45217,22.86,45.80,89.72,245.30,-19.80,-124.50,-137.24,5.63,0,
13,23,56,796,10,4,17,37.54455,-77.45214,22.85,45.80,89.71,244.53,-8.54,-124.39,-137.57,8.73,0,
13,23,56,984,10,4,17,37.54455,-77.45212,22.92,45.80,89.49,245.46,-18.26,-124.50,-137.68,5.49,0,
13,23,57,203,10,4,17,37.54455,-77.45210,23.15,45.80,89.28,245.19,-19.42,-123.95,-137.96,6.68,0,
13,23,57,406,10,4,17,37.54455,-77.45207,23.15,45.70,89.28,245.02,-19.47,-123.90,-137.96,6.78,0,
13,23,57,609,10,4,17,37.54455,-77.45204,23.23,45.70,89.38,245.30,-30.02,-124.23,-137.46,7.78,0,
13,23,57,796,10,4,17,37.54455,-77.45203,23.26,45.70,89.41,245.08,-87.15,-123.90,-138.18,7.35,0,
13,23,58,0,10,4,17,37.54455,-77.45201,23.26,45.70,89.59,245.41,-9.42,-124.01,-137.74,5.92,0,
13,23,58,203,10,4,17,37.54455,-77.45198,23.26,45.60,89.59,245.35,-9.86,-124.06,-137.85,6.06,0,
13,23,58,406,10,4,17,37.54455,-77.45195,23.25,45.60,89.54,245.02,-13.48,-123.90,-137.24,6.59,0,
13,23,58,593,10,4,17,37.54455,-77.45193,23.22,45.60,89.54,245.24,-137.35,-123.57,-137.96,6.78,0,
13,23,58,796,10,4,17,37.54455,-77.45191,23.17,45.60,89.57,244.97,-90.66,-123.46,-137.46,5.25,0,
13,23,59,0,10,4,17,37.54455,-77.45188,23.15,45.50,89.64,244.64,-37.87,-123.35,-138.01,6.59,0,
13,23,59,203,10,4,17,37.54455,-77.45186,23.15,45.50,89.64,244.64,-37.16,-123.35,-138.07,6.63,0,
13,23,59,390,10,4,17,37.54455,-77.45183,23.17,45.50,89.72,244.81,-14.25,-123.62,-137.57,8.68,0,
13,23,59,609,10,4,17,37.54455,-77.45182,23.17,45.40,89.72,245.30,-8.21,-123.29,-137.24,6.20,0,
13,23,59,796,10,4,17,37.54455,-77.45179,23.25,45.40,89.81,244.81,-73.80,-122.74,-137.19,7.21,0,
13,24,0,0,10,4,17,37.54455,-77.45177,23.27,45.40,89.85,244.48,-58.80,-123.79,-137.24,6.87,0,
13,24,0,187,10,4,17,37.54455,-77.45175,23.27,45.40,89.85,244.59,-56.39,-123.73,-137.30,6.92,0,
13,24,0,406,10,4,17,37.54455,-77.45172,23.01,45.40,90.02,244.48,-25.90,-122.80,-137.08,7.40,0,
13,24,0,609,10,4,17,37.54455,-77.45169,22.96,45.40,90.21,244.75,-29.08,-122.63,-136.97,8.11,0,
13,24,0,796,10,4,17,37.54455,-77.45167,22.92,45.30,90.44,244.64,-75.28,-122.58,-136.97,6.59,0,
13,24,0,984,10,4,17,37.54455,-77.45166,22.84,45.30,90.67,244.37,-241.67,-123.29,-137.19,6.63,0,
13,24,1,203,10,4,17,37.54455,-77.45163,22.62,45.30,91.01,244.20,-0.46,-122.80,-136.86,7.11,0,
13,24,1,406,10,4,17,37.54455,-77.45161,22.62,45.30,91.01,244.26,-1.01,-122.74,-136.86,6.97,0,
13,24,1,609,10,4,17,37.54455,-77.45158,22.51,45.30,91.49,244.97,-240.68,-122.63,-136.97,5.87,0,
13,24,1,796,10,4,17,37.54455,-77.45156,22.46,45.30,91.73,244.64,-240.46,-122.91,-136.97,6.25,0,
13,24,2,0,10,4,17,37.54455,-77.45154,22.43,45.30,91.77,243.76,-63.14,-122.69,-136.80,7.40,0,
13,24,2,203,10,4,17,37.54455,-77.45152,22.43,45.30,91.77,243.71,-60.61,-122.69,-136.80,7.16,0,
13,24,2,406,10,4,17,37.54455,-77.45149,22.41,45.20,91.57,244.09,-56.17,-122.63,-136.80,8.59,0,
13,24,2,593,10,4,17,37.54455,-77.45146,22.43,45.20,91.62,244.37,-231.67,-122.58,-137.13,7.73,0,
13,24,2,796,10,4,17,37.54455,-77.45145,22.43,45.10,91.62,244.64,-124.72,-122.58,-136.97,6.54,0,
13,24,3,0,10,4,17,37.54455,-77.45143,22.74,45.10,91.30,243.65,-36.23,-122.30,-136.70,6.11,0,
13,24,3,203,10,4,17,37.54455,-77.45140,22.74,45.00,91.30,243.60,-36.33,-122.30,-136.70,5.78,0,
13,24,3,390,10,4,17,37.54455,-77.45138,22.82,45.00,90.82,244.04,-52.05,-122.25,-136.97,6.16,0,
13,24,3,609,10,4,17,37.54454,-77.45135,23.08,45.00,90.53,244.64,-21.01,-121.92,-136.26,7.49,0,
13,24,3,796,10,4,17,37.54454,-77.45133,23.11,44.90,90.44,243.98,-39.96,-121.86,-136.59,62.04,0,
13,24,4,0,10,4,17,37.54454,-77.45131,23.40,44.80,90.30,244.20,-30.13,-122.19,-136.53,145.11,0,
13,24,4,187,10,4,17,37.54454,-77.45128,23.40,44.80,90.30,244.15,-30.84,-122.14,-136.64,148.11,0,
13,24,4,406,10,4,17,37.54454,-77.45127,23.70,44.70,90.79,244.26,-54.08,-121.81,-136.09,302.18,0,
13,24,4,609,10,4,17,37.54454,-77.45124,23.79,44.70,90.83,244.15,-18.98,-121.70,-136.42,323.73,0,
13,24,4,796,10,4,17,37.54454,-77.45121,23.86,44.60,90.83,243.76,-2.28,-121.48,-136.42,333.74,0,
13,24,4,984,10,4,17,37.54454,-77.45119,23.87,44.60,91.33,244.15,-8.32,-121.64,-136.42,350.81,0,
13,24,5,203,10,4,17,37.54454,-77.45117,23.66,44.50,92.08,243.82,-13.59,-122.30,-136.04,365.31,0,
13,24,5,406,10,4,17,37.54454,-77.45114,23.66,44.50,92.08,243.76,-13.43,-122.25,-136.04,365.84,0,
13,24,5,609,10,4,17,37.54454,-77.45112,22.85,44.40,92.79,243.54,-5.63,-123.07,-136.80,373.85,0,
13,24,5,796,10,4,17,37.54454,-77.45110,22.55,44.30,92.87,243.87,-7.11,-122.80,-136.53,331.31,0,
13,24,6,0,10,4,17,37.54454,-77.45108,22.55,44.20,92.87,244.15,-5.02,-123.29,-136.64,342.57,0,
13,24,6,203,10,4,17,37.54454,-77.45105,22.55,44.10,92.87,244.15,-4.80,-123.24,-136.70,343.09,0,
13,24,6,406,10,4,17,37.54454,-77.45104,20.52,44.00,92.65,244.09,0.96,-124.45,-136.37,332.12,0,
13,24,6,593,10,4,17,37.54454,-77.45102,19.71,43.90,92.76,244.04,-0.96,-124.72,-136.64,283.77,0,
13,24,6,796,10,4,17,37.54454,-77.45100,19.23,43.80,92.85,244.15,-217.17,-124.72,-136.75,248.15,0,
13,24,7,0,10,4,17,37.54454,-77.45098,18.31,43.80,93.18,244.42,-18.92,-125.38,-137.24,296.22,0,
13,24,7,203,10,4,17,37.54454,-77.45095,18.31,43.70,93.18,244.42,-18.37,-125.43,-137.35,296.55,0,
13,24,7,390,10,4,17,37.54454,-77.45094,16.68,43.60,93.00,245.02,-15.79,-126.75,-137.41,296.22,0,
13,24,7,609,10,4,17,37.54454,-77.45092,16.07,43.50,92.89,245.13,-7.66,-127.30,-137.52,284.11,0,
13,24,7,796,10,4,17,37.54454,-77.45091,15.79,43.40,92.75,246.23,-3.05,-127.58,-137.13,283.58,0,
13,24,8,0,10,4,17,37.54454,-77.45089,15.10,43.30,92.70,246.01,-3.82,-128.13,-138.12,240.47,0,
13,24,8,187,10,4,17,37.54454,-77.45088,15.10,43.30,92.70,246.07,-4.04,-128.13,-138.12,238.09,0,
13,24,8,406,10,4,17,37.54454,-77.45085,14.03,43.20,92.39,247.33,-4.97,-129.39,-138.34,162.37,0,
13,24,8,609,10,4,17,37.54454,-77.45085,13.52,43.20,92.09,247.39,-3.16,-129.17,-138.45,147.11,0,
13,24,8,796,10,4,17,37.54454,-77.45083,13.24,43.20,92.09,247.88,-3.27,-130.05,-139.06,155.12,0,
13,24,8,984,10,4,17,37.54454,-77.45082,12.76,43.00,92.40,248.10,-2.99,-130.65,-139.44,163.80,0,
13,24,9,203,10,4,17,37.54454,-77.45081,12.76,42.90,92.40,248.49,-2.66,-130.82,-139.44,154.12,0,
13,24,9,406,10,4,17,37.54455,-77.45079,12.76,42.90,92.40,248.60,-2.66,-130.82,-139.44,152.93,0,
13,24,9,609,10,4,17,37.54455,-77.45079,11.66,42.80,93.77,249.75,-3.21,-131.97,-139.22,128.99,0,
13,24,9,796,10,4,17,37.54455,-77.45077,11.41,42.70,93.59,249.86,-3.21,-132.52,-139.66,111.20,0,
13,24,10,0,10,4,17,37.54455,-77.45076,10.92,42.60,93.14,250.13,-3.32,-132.36,-140.38,86.89,0,
13,24,10,203,10,4,17,37.54455,-77.45074,10.92,42.40,93.14,250.08,-3.49,-132.41,-140.32,85.69,0,
13,24,10,406,10,4,17,37.54455,-77.45073,10.20,42.30,91.26,251.07,-7.44,-132.96,-140.54,78.49,0,
13,24,10,593,10,4,17,37.54455,-77.45072,9.91,42.20,90.06,251.01,-7.17,-133.12,-140.71,78.54,0,
13,24,10,796,10,4,17,37.54455,-77.45071,9.89,42.00,90.15,251.51,-7.11,-133.29,-141.25,87.84,0,
13,24,11,0,10,4,17,37.54455,-77.45070,9.86,41.90,89.73,251.89,-6.62,-134.00,-140.87,89.56,0,
13,24,11,203,10,4,17,37.54455,-77.45069,9.86,41.80,89.73,251.84,-6.73,-134.17,-140.87,89.03,0,
13,24,11,390,10,4,17,37.54455,-77.45069,9.74,41.80,88.66,252.55,-9.53,-134.55,-141.25,91.08,0,
13,24,11,609,10,4,17,37.54455,-77.45068,9.68,41.70,88.18,252.50,-5.90,-134.06,-141.64,94.66,0,
13,24,11,796,10,4,17,37.54455,-77.45066,9.66,41.60,88.28,252.66,-6.07,-134.61,-141.69,93.66,0,
13,24,12,0,10,4,17,37.54455,-77.45066,9.66,41.50,88.48,252.94,-4.91,-135.05,-142.13,96.28,0,
13,24,12,187,10,4,17,37.54455,-77.45065,9.66,41.40,88.48,252.94,-4.97,-134.99,-142.08,96.04,0,
13,24,12,406,10,4,17,37.54455,-77.45064,9.66,41.40,88.48,253.15,-4.86,-134.88,-142.24,99.24,0,
13,24,12,609,10,4,17,37.54455,-77.45063,9.92,41.30,88.65,253.70,-5.19,-135.49,-142.08,102.43,0,
13,24,12,796,10,4,17,37.54455,-77.45061,9.92,41.20,88.46,253.32,-6.84,-135.16,-142.74,11.97,0,
13,24,12,984,10,4,17,37.54455,-77.45061,9.89,41.20,88.42,253.76,-6.34,-135.60,-142.52,5.30,0,
13,24,13,203,10,4,17,37.54455,-77.45061,9.84,41.20,88.26,253.59,-41.22,-136.04,-142.57,5.44,0,
13,24,13,406,10,4,17,37.54455,-77.45060,9.84,41.10,88.26,253.54,-40.45,-136.15,-142.63,5.78,0,
13,24,13,609,10,4,17,37.54455,-77.45060,9.81,41.10,87.85,254.03,-14.47,-136.20,-142.68,7.73,0,
13,24,13,796,10,4,17,37.54455,-77.45059,9.78,41.10,88.12,254.14,-13.26,-135.76,-142.68,6.06,0,
13,24,14,0,10,4,17,37.54455,-77.45059,9.74,41.10,87.13,253.98,-7.33,-135.98,-143.18,8.35,0,
13,24,14,203,10,4,17,37.54455,-77.45058,9.74,41.10,87.13,253.98,-7.22,-136.04,-143.18,8.40,0,
13,24,14,406,10,4,17,37.54455,-77.45058,9.42,41.10,88.88,254.03,-4.09,-136.04,-143.07,8.11,0,
13,24,14,593,10,4,17,37.54455,-77.45057,9.33,41.20,89.75,254.31,-4.64,-136.31,-143.34,6.20,0,
13,24,14,796,10,4,17,37.54455,-77.45056,9.29,41.20,89.53,253.81,-3.54,-136.37,-143.51,5.20,0,
13,24,15,0,10,4,17,37.54455,-77.45056,9.31,41.30,90.03,254.14,-2.66,-136.04,-143.34,7.11,0,
13,24,15,203,10,4,17,37.54455,-77.45055,9.31,41.40,90.03,254.03,-2.66,-135.98,-143.23,7.30,0,
13,24,15,390,10,4,17,37.54454,-77.45054,9.53,41.40,90.74,254.09,-4.47,-135.87,-143.62,5.92,0,
13,24,15,609,10,4,17,37.54454,-77.45053,9.53,41.40,90.74,254.31,-2.61,-135.76,-143.34,4.01,0,
13,24,15,796,10,4,17,37.54454,-77.45053,9.47,41.40,90.06,254.14,-78.80,-136.31,-143.45,6.40,0,
13,24,16,0,10,4,17,37.54454,-77.45052,9.53,41.40,90.02,253.92,-36.88,-135.82,-143.67,7.64,0,
13,24,16,187,10,4,17,37.54454,-77.45050,9.53,41.40,90.02,253.92,-37.27,-135.93,-143.78,7.64,0,
13,24,16,406,10,4,17,37.54454,-77.45049,9.78,41.50,88.85,254.03,-8.26,-135.43,-143.78,7.49,0,
13,24,16,609,10,4,17,37.54454,-77.45048,10.04,41.50,88.30,253.54,-9.47,-135.38,-144.33,4.30,0,
13,24,16,796,10,4,17,37.54453,-77.45047,10.06,41.50,88.48,253.76,-268.20,-135.21,-144.06,7.06,0,
13,24,16,984,10,4,17,37.54453,-77.45046,10.14,41.50,88.31,253.59,-53.69,-135.27,-143.89,7.11,0,
13,24,17,203,10,4,17,37.54453,-77.45046,10.22,41.60,88.29,253.43,-11.51,-135.21,-144.39,7.25,0,
13,24,17,406,10,4,17,37.54453,-77.45045,10.22,41.60,88.29,253.43,-12.06,-135.21,-144.22,6.97,0,
13,24,17,609,10,4,17,37.54453,-77.45043,10.29,41.70,88.94,252.72,-32.22,-135.71,-144.72,5.54,0,
13,24,17,796,10,4,17,37.54453,-77.45043,10.32,41.70,89.30,253.48,-21.94,-135.21,-144.22,6.49,0,
13,24,18,0,10,4,17,37.54452,-77.45042,10.30,41.70,89.84,252.83,-13.37,-134.77,-144.17,6.68,0,
13,24,18,203,10,4,17,37.54452,-77.45041,10.30,41.70,89.84,252.88,-13.37,-134.72,-144.22,6.87,0,
13,24,18,406,10,4,17,37.54452,-77.45040,10.23,41.70,90.37,252.61,-5.68,-134.94,-143.78,6.20,0,
13,24,18,593,10,4,17,37.54452,-77.45040,10.24,41.70,90.01,253.32,-7.06,-134.88,-143.84,18.03,0,
13,24,18,796,10,4,17,37.54452,-77.45037,10.24,41.80,90.01,253.21,-11.73,-134.66,-143.78,39.68,0,
13,24,19,0,10,4,17,37.54452,-77.45037,10.31,41.80,89.62,252.39,-9.58,-134.22,-144.11,79.73,0,
13,24,19,203,10,4,17,37.54452,-77.45036,10.31,42.00,89.62,252.39,-9.53,-134.28,-144.17,80.78,0,
13,24,19,390,10,4,17,37.54451,-77.45035,10.51,42.10,89.39,252.00,-5.96,-134.28,-143.84,95.99,0,
13,24,19,609,10,4,17,37.54451,-77.45035,10.52,42.10,90.03,252.39,-6.73,-134.22,-143.95,79.35,0,
13,24,19,796,10,4,17,37.54451,-77.45034,10.49,42.10,90.37,252.22,-4.91,-134.00,-143.84,68.91,0,
13,24,20,0,10,4,17,37.54451,-77.45033,10.47,42.20,90.96,251.73,-5.57,-133.89,-143.95,61.33,0,
13,24,20,187,10,4,17,37.54451,-77.45032,10.47,42.20,90.96,251.78,-5.41,-133.95,-143.95,61.66,0,
13,24,20,406,10,4,17,37.54451,-77.45031,10.46,42.40,91.51,251.95,-0.63,-133.84,-144.22,99.09,0,
13,24,20,609,10,4,17,37.54450,-77.45030,10.46,42.40,91.33,251.73,-5.74,-133.51,-144.11,77.73,0,
13,24,20,796,10,4,17,37.54450,-77.45029,10.46,42.50,91.13,251.56,-4.47,-133.95,-143.78,44.54,0,
13,24,20,984,10,4,17,37.54450,-77.45028,10.44,42.50,90.58,251.62,-4.91,-133.95,-143.73,23.75,0,
13,24,21,203,10,4,17,37.54450,-77.45027,10.41,42.60,89.98,251.78,-9.47,-133.73,-143.56,25.09,0,
13,24,21,406,10,4,17,37.54450,-77.45025,10.41,42.70,89.98,251.73,-9.53,-133.73,-143.45,24.66,0,
13,24,21,609,10,4,17,37.54450,-77.45024,10.32,42.70,88.99,251.12,-8.43,-133.78,-143.89,10.07,0,
13,24,21,796,10,4,17,37.54450,-77.45023,10.29,42.70,88.87,251.12,-7.99,-133.34,-144.00,9.83,0,
13,24,22,0,10,4,17,37.54450,-77.45021,10.29,42.70,88.87,251.18,-7.88,-133.62,-143.62,10.31,0,
13,24,22,203,10,4,17,37.54450,-77.45021,10.29,42.70,88.87,251.23,-8.48,-133.84,-143.62,10.40,0,
13,24,22,406,10,4,17,37.54450,-77.45019,10.09,42.80,85.94,250.85,-7.94,-133.84,-143.73,19.89,0,
13,24,22,593,10,4,17,37.54450,-77.45018,10.07,42.80,85.54,250.74,-19.97,-133.84,-143.78,56.22,0,
13,24,22,796,10,4,17,37.54450,-77.45017,10.08,42.70,85.53,250.57,-25.95,-133.56,-143.51,89.65,0,
13,24,23,0,10,4,17,37.54451,-77.45016,10.11,42.80,85.55,250.52,-39.36,-134.00,-143.34,108.77,0,
13,24,23,203,10,4,17,37.54451,-77.45014,10.11,42.90,85.55,250.52,-38.97,-134.00,-143.51,108.87,0,
13,24,23,390,10,4,17,37.54451,-77.45012,10.42,43.10,85.10,251.18,-22.77,-133.51,-143.45,116.16,0,
13,24,23,609,10,4,17,37.54451,-77.45011,10.47,43.10,84.71,250.52,-15.90,-133.78,-143.56,114.88,0,
